time,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
0,1,0,1,36,0,0,0,0,0,0,0,0,0,0
0,2,0,2,36,0,0,0,0,0,0,0,0,0,0
0,3,0,3,36,0,0,0,0,0,0,0,0,0,0
0,4,0,4,36,0,0,0,0,0,0,0,0,0,0
0,5,0,5,36,0,0,0,0,0,0,0,0,0,0
0,6,0,6,36,0,0,0,0,0,0,0,0,0,0
0,7,0,7,36,0,0,0,0,0,0,0,0,0,0
0,8,0,8,36,0,0,0,0,0,0,0,0,0,0
0,9,0,9,36,0,0,0,0,0,0,0,0,0,0
0,10,0,10,36,0,0,0,0,0,0,0,0,0,0
0,11,0,11,36,0,0,0,0,0,0,0,0,0,0
0,12,0,12,36,0,0,0,0,0,0,0,0,0,0
0,13,0,13,36,0,0,0,0,0,0,0,0,0,0
0,14,0,14,36,0,0,0,0,0,0,0,0,0,0
0,15,1,0,36,0,0,0,0,0,0,0,0,0,0
0,16,1,1,36,0,0,0,0,0,0,0,0,0,0
0,17,1,2,36,0,0,0,0,0,0,0,0,0,0
0,18,1,3,36,0,0,0,0,0,0,0,0,0,0
0,19,1,4,36,0,0,0,0,0,0,0,0,0,0
0,20,1,5,36,0,0,0,0,0,0,0,0,0,0
0,21,1,6,36,0,0,0,0,0,0,0,0,0,0
0,22,1,7,36,0,0,0,0,0,0,0,0,0,0
0,23,1,8,36,0,0,0,0,0,0,0,0,0,0
0,24,1,9,36,0,0,0,0,0,0,0,0,0,0
0,25,1,10,36,0,0,0,0,0,0,0,0,0,0
0,26,1,11,36,0,0,0,0,0,0,0,0,0,0
0,27,1,12,36,0,0,0,0,0,0,0,0,0,0
0,28,1,13,36,0,0,0,0,0,0,0,0,0,0
0,29,1,14,36,0,0,0,0,0,0,0,0,0,0
0,30,2,0,36,0,0,0,0,0,0,0,0,0,0
0,31,2,1,36,0,0,0,0,0,0,0,0,0,0
0,32,2,2,36,0,0,0,0,0,0,0,0,0,0
0,33,2,3,36,0,0,0,0,0,0,0,0,0,0
0,34,2,4,36,0,0,0,0,0,0,0,0,0,0
0,35,2,5,36,0,0,0,0,0,0,0,0,0,0
0,36,2,6,36,0,0,0,0,0,0,0,0,0,0
0,37,2,7,36,0,0,0,0,0,0,0,0,0,0
0,38,2,8,36,0,0,0,0,0,0,0,0,0,0
0,39,2,9,36,0,0,0,0,0,0,0,0,0,0
0,40,2,10,36,0,0,0,0,0,0,0,0,0,0
0,41,2,11,36,0,0,0,0,0,0,0,0,0,0
0,42,2,12,36,0,0,0,0,0,0,0,0,0,0
